year,avg_temp,anomaly
2010,47.3,2.8
2011,47.1,2.6
2012,48.8,4.3
2013,45.7,1.2
2014,44.5,0.0
2015,45.7,1.2
2016,47.6,3.1
2017,46.9,2.4
2018,46.2,1.7
2019,45.2,0.7
2020,47.8,3.3
2021,47.7,3.2
