year,avg_temp,anomaly
2010,63.5,-0.1
2011,64.5,0.9
2012,65.7,2.1
2013,63.1,-0.5
2014,62.3,-1.3
2015,65.3,1.7
2016,65.9,2.3
2017,65.8,2.2
2018,64.8,1.2
2019,65.2,1.6
2020,65.5,1.9
2021,64.7,1.1
