year,avg_temp,anomaly
2010,45.5,3.1
2011,44.1,1.7
2012,47.4,5.0
2013,41.8,-0.6
2014,40.2,-2.2
2015,44.8,2.4
2016,46.2,3.8
2017,44.7,2.3
2018,43.2,0.8
2019,42.1,-0.3
2020,44.8,2.4
2021,45.8,3.4
