year,avg_temp,anomaly
2010,56.7,2.5
2011,57.4,3.2
2012,58.5,4.3
2013,55.8,1.6
2014,54.7,0.5
2015,56.4,2.2
2016,57.4,3.2
2017,57.6,3.4
2018,57.1,2.9
2019,57.5,3.3
2020,58.0,3.8
2021,57.4,3.2
