year,avg_temp,anomaly
2010,40.9,1.2
2011,40.7,1.0
2012,44.1,4.4
2013,38.8,-0.9
2014,39.0,-0.7
2015,43.4,3.7
2016,44.4,4.7
2017,42.0,2.3
2018,39.8,0.1
2019,38.0,-1.7
2020,42.3,2.6
2021,43.8,4.1
