year,avg_temp,anomaly
2010,57.9,0.2
2011,58.9,1.2
2012,60.3,2.6
2013,57.1,-0.6
2014,56.6,-1.1
2015,59.0,1.3
2016,60.3,2.6
2017,60.0,2.3
2018,59.1,1.4
2019,59.8,2.1
2020,59.3,1.6
2021,59.0,1.3
