year,avg_temp,anomaly
2010,51.7,1.3
2011,52.3,1.9
2012,54.0,3.6
2013,50.9,0.5
2014,49.2,-1.2
2015,51.6,1.2
2016,53.6,3.2
2017,53.2,2.8
2018,52.2,1.8
2019,52.4,2.0
2020,53.0,2.6
2021,53.2,2.8
