year,avg_temp,anomaly
2010,55.3,1.2
2011,55.2,1.1
2012,58.2,4.1
2013,53.7,-0.4
2014,53.7,-0.4
2015,56.3,2.2
2016,57.2,3.1
2017,56.5,2.4
2018,54.6,0.5
2019,53.8,-0.3
2020,55.6,1.5
2021,56.1,2.0
