year,avg_temp,anomaly
2010,42.0,1.2
2011,41.1,0.3
2012,44.8,4.0
2013,41.7,0.9
2014,42.1,1.3
2015,44.2,3.4
2016,43.9,3.1
2017,43.2,2.4
2018,42.4,1.6
2019,40.3,-0.5
2020,42.8,2.0
2021,43.6,2.8
