year,avg_temp,anomaly
2010,62.6,0.2
2011,64.1,1.7
2012,64.5,2.1
2013,62.3,-0.1
2014,62.2,-0.2
2015,64.5,2.1
2016,64.9,2.5
2017,65.1,2.7
2018,64.3,1.9
2019,65.0,2.6
2020,64.6,2.2
2021,63.7,1.3
