Arizona, Precipitation, January-December
Units: Inches
Missing: -99
Date,Value
201012,13.91
201112,9.63
201212,9.56
201312,12.13
201412,11.07
201512,14.39
201612,12.28
201712,9.47
201812,11.67
201912,14.69
202012,6.56
202112,12.57
