Indiana, Precipitation, January-December
Units: Inches
Missing: -99
Date,Value
201012,37.39
201112,55.20
201212,33.82
201312,45.14
201412,43.57
201512,47.51
201612,43.38
201712,45.61
201812,50.03
201912,49.52
202012,42.40
202112,45.46
