Tennessee, Precipitation, January-December
Units: Inches
Missing: -99
Date,Value
201012,49.65
201112,62.59
201212,46.89
201312,63.27
201412,53.52
201512,59.16
201612,47.04
201712,56.22
201812,67.14
201912,66.91
202012,65.73
202112,58.78
