South Carolina, Precipitation, January-December
Units: Inches
Missing: -99
Date,Value
201012,41.19
201112,38.21
201212,43.77
201312,56.39
201412,47.03
201512,60.66
201612,46.25
201712,46.57
201812,57.30
201912,46.03
202012,59.87
202112,47.47
