Date,Value
199512,50.3
199612,49.5
199712,49.9
199812,54.1
199912,52.3
200012,50.8
200112,52.4
200212,52.5
200312,50.2
200412,51.3
200512,51.8
200612,52.7
200712,52.3
200812,50.6
200912,50.5
201012,51.7
201112,52.3
201212,54.0
201312,50.9
201412,49.2
201512,51.6
201612,53.6
201712,53.2
201812,52.2
201912,52.4
202012,53.0
202112,53.2
