Date,Value
199512,63.5
199612,62.7
199712,63.2
199812,65.7
199912,64.5
200012,63.4
200112,63.9
200212,64.4
200312,63.3
200412,64.0
200512,63.8
200612,64.6
200712,64.8
200812,63.5
200912,63.4
201012,63.0
201112,64.6
201212,65.5
201312,63.4
201412,63.0
201512,65.3
201612,65.8
201712,65.8
201812,65.1
201912,66.2
202012,65.6
202112,64.6
