Date,Value
199512,47.3
199612,45.2
199712,47.1
199812,50.9
199912,49.7
200012,48.6
200112,49.1
200212,49.2
200312,47.9
200412,48.5
200512,49.6
200612,50.4
200712,48.9
200812,45.9
200912,46.7
201012,48.2
201112,48.4
201212,52.1
201312,46.7
201412,45.5
201512,49.3
201612,50.7
201712,50.0
201812,47.5
201912,46.8
202012,49.2
202112,50.0
