Date,Value
199512,55.1
199612,54.0
199712,54.8
199812,57.4
199912,56.5
200012,54.7
200112,56.1
200212,57.2
200312,54.6
200412,55.8
200512,55.7
200612,57.3
200712,56.3
200812,56.3
200912,55.4
201012,56.7
201112,57.4
201212,58.5
201312,55.8
201412,54.7
201512,56.4
201612,57.4
201712,57.6
201812,57.1
201912,57.5
202012,58.0
202112,57.4
