Date,Value
199512,49.0
199612,48.4
199712,48.6
199812,51.6
199912,50.9
200012,48.5
200112,50.2
200212,50.5
200312,48.2
200412,48.8
200512,49.5
200612,51.1
200712,49.5
200812,49.7
200912,48.8
201012,51.4
201112,50.9
201212,52.5
201312,49.8
201412,48.7
201512,49.8
201612,51.8
201712,50.9
201812,50.8
201912,49.8
202012,51.8
202112,51.4
