Date,Value
199512,60.5
199612,59.6
199712,59.7
199812,63.1
199912,62.2
200012,60.9
200112,61.2
200212,60.6
200312,60.3
200412,61.0
200512,62.0
200612,62.0
200712,61.8
200812,59.9
200912,59.9
201012,61.2
201112,61.8
201212,63.6
201312,59.6
201412,58.7
201512,61.4
201612,62.8
201712,62.5
201812,61.2
201912,61.2
202012,61.2
202112,61.3
