Date,Value
199512,42.3
199612,42.0
199712,41.1
199812,45.2
199912,44.3
200012,41.8
200112,43.8
200212,43.6
200312,41.5
200412,41.8
200512,43.4
200612,45.1
200712,42.2
200812,43.1
200912,42.3
201012,44.9
201112,44.3
201212,45.9
201312,43.2
201412,42.0
201512,42.6
201612,44.7
201712,43.8
201812,43.2
201912,41.9
202012,44.8
202112,45.0
