Date,Value
199512,63.0
199612,62.1
199712,62.4
199812,65.1
199912,64.1
200012,63.6
200112,63.0
200212,63.6
200312,62.7
200412,63.3
200512,63.4
200612,64.2
200712,64.4
200812,62.9
200912,62.9
201012,62.7
201112,63.8
201212,64.9
201312,62.6
201412,62.0
201512,64.6
201612,65.3
201712,65.0
201812,64.5
201912,65.4
202012,64.9
202112,64.2
