Date,Value
199512,57.4
199612,56.6
199712,56.8
199812,60.2
199912,59.3
200012,58.0
200112,58.3
200212,58.7
200312,57.5
200412,58.5
200512,58.8
200612,58.9
200712,59.9
200812,57.6
200912,57.6
201012,57.9
201112,58.9
201212,60.3
201312,57.1
201412,56.6
201512,59.0
201612,60.3
201712,60.0
201812,59.1
201912,59.8
202012,59.3
202112,59.0
