Date,Value
199512,54.4
199612,53.2
199712,54.0
199812,57.0
199912,55.7
200012,54.1
200112,55.3
200212,56.3
200312,53.9
200412,55.2
200512,55.2
200612,56.5
200712,55.7
200812,55.3
200912,54.6
201012,55.9
201112,56.5
201212,57.5
201312,54.7
201412,53.6
201512,55.4
201612,56.5
201712,56.7
201812,55.9
201912,56.6
202012,57.2
202112,56.8
