Date,Value
199512,40.3
199612,37.6
199712,40.6
199812,44.9
199912,43.7
200012,41.8
200112,43.1
200212,42.0
200312,41.5
200412,41.3
200512,43.1
200612,44.4
200712,42.4
200812,39.4
200912,40.1
201012,42.8
201112,42.0
201212,45.2
201312,39.3
201412,38.6
201512,43.5
201612,44.6
201712,42.6
201812,40.6
201912,39.3
202012,42.4
202112,44.3
