Date,Value
199512,48.6
199612,46.6
199712,48.6
199812,50.6
199912,51.0
200012,49.9
200112,50.3
200212,50.0
200312,49.8
200412,49.8
200512,50.7
200612,51.1
200712,50.0
200812,47.7
200912,47.6
201012,49.3
201112,48.8
201212,52.7
201312,48.5
201412,48.0
201512,50.8
201612,51.7
201712,50.7
201812,48.3
201912,47.5
202012,50.6
202112,51.1
