Date,Value
199512,44.2
199612,42.5
199712,43.5
199812,48.3
199912,46.4
200012,45.0
200112,46.8
200212,45.7
200312,44.0
200412,44.6
200512,46.0
200612,47.0
200712,46.1
200812,44.0
200912,43.8
201012,47.1
201112,45.6
201212,48.4
201312,44.1
201412,41.9
201512,45.1
201612,47.4
201712,46.3
201812,45.1
201912,43.9
202012,46.5
202112,47.4
