Date,Value
199512,43.7
199612,43.2
199712,43.2
199812,44.3
199912,43.6
200012,43.9
200112,44.2
200212,43.0
200312,45.4
200412,44.2
200512,43.6
200612,44.2
200712,44.8
200812,42.5
200912,42.8
201012,43.3
201112,42.4
201212,45.1
201312,43.7
201412,45.1
201512,46.4
201612,45.1
201712,44.3
201812,44.5
201912,43.0
202012,44.3
202112,45.4
