Date,Value
199512,27.8
199612,25.1
199712,28.1
199812,28.4
199912,24.0
200012,28.4
200112,27.3
200212,30.1
200312,29.1
200412,29.3
200512,29.2
200612,26.4
200712,28.1
200812,25.1
200912,26.8
201012,27.4
201112,27.0
201212,24.3
201312,27.8
201412,30.3
201512,30.0
201612,31.9
201712,29.3
201812,30.4
201912,32.2
202012,27.5
202112,26.5
