Date,Value
199512,39.6
199612,36.5
199712,40.7
199812,43.2
199912,43.0
200012,41.1
200112,42.2
200212,41.0
200312,40.8
200412,40.5
200512,42.4
200612,43.8
200712,41.8
200812,39.3
200912,38.5
201012,40.9
201112,40.7
201212,44.1
201312,38.8
201412,39.0
201512,43.4
201612,44.4
201712,42.0
201812,39.8
201912,38.0
202012,42.3
202112,43.8
