Date,Value
199512,54.2
199612,52.9
199712,53.7
199812,57.2
199912,56.4
200012,55.2
200112,55.8
200212,55.3
200312,54.5
200412,55.0
200512,56.2
200612,56.8
200712,56.2
200812,53.4
200912,54.0
201012,55.2
201112,55.6
201212,58.6
201312,53.6
201412,52.9
201512,55.8
201612,57.4
201712,57.2
201812,55.2
201912,55.0
202012,55.8
202112,56.3
