Date,Value
199512,51.6
199612,50.1
199712,51.0
199812,55.2
199912,53.5
200012,52.2
200112,53.4
200212,53.2
200312,51.7
200412,52.6
200512,53.7
200612,54.0
200712,53.7
200812,50.9
200912,51.4
201012,52.9
201112,53.2
201212,55.8
201312,51.1
201412,49.5
201512,52.9
201612,54.7
201712,54.4
201812,52.5
201912,52.1
202012,53.3
202112,53.8
