Date,Value
199512,47.5
199612,45.6
199712,47.1
199812,48.6
199912,46.9
200012,46.2
200112,46.9
200212,46.9
200312,48.2
200412,48.4
200512,47.3
200612,47.5
200712,46.8
200812,45.8
200912,46.4
201012,47.1
201112,45.5
201212,47.1
201312,47.2
201412,48.4
201512,50.0
201612,48.6
201712,46.8
201812,48.1
201912,46.5
202012,48.1
202112,48.3
