Date,Value
199512,31.29
199612,31.64
199712,35.81
199812,36.54
199912,40.29
200012,40.08
200112,37.50
200212,40.52
200312,39.00
200412,38.74
200512,40.36
200612,38.71
200712,34.09
200812,37.09
200912,35.21
201012,33.85
201112,38.74
201212,37.28
201312,40.81
201412,36.75
201512,40.10
201612,37.07
201712,38.06
201812,37.90
201912,38.00
202012,37.94
202112,38.68
