Date,Value
199512,22.02
199612,20.60
199712,19.44
199812,20.25
199912,17.44
200012,15.67
200112,14.94
200212,17.17
200312,17.39
200412,16.84
200512,20.01
200612,18.24
200712,17.97
200812,19.48
200912,17.45
201012,21.99
201112,22.85
201212,16.81
201312,20.02
201412,21.60
201512,16.88
201612,21.17
201712,17.43
201812,19.98
201912,21.41
202012,16.89
202112,14.31
