Date,Value
199512,39.53
199612,58.97
199712,38.77
199812,42.46
199912,44.27
200012,43.92
200112,36.02
200212,41.47
200312,60.74
200412,46.59
200512,44.03
200612,44.97
200712,36.05
200812,45.00
200912,51.27
201012,40.89
201112,51.11
201212,40.40
201312,46.04
201412,44.76
201512,46.86
201612,41.66
201712,41.21
201812,64.62
201912,42.70
202012,52.84
202112,41.57
