Date,Value
199512,38.91
199612,38.82
199712,35.10
199812,44.49
199912,35.71
200012,39.77
200112,39.65
200212,39.06
200312,37.78
200412,39.97
200512,31.43
200612,40.64
200712,36.69
200812,50.17
200912,50.96
201012,40.68
201112,46.10
201212,30.11
201312,42.49
201412,41.29
201512,48.80
201612,39.75
201712,37.80
201812,45.79
201912,49.86
202012,41.94
202112,41.01
