Date,Value
199512,49.67
199612,48.70
199712,57.29
199812,52.90
199912,40.86
200012,41.38
200112,41.80
200212,49.72
200312,57.23
200412,52.16
200512,54.74
200612,39.00
200712,38.07
200812,46.99
200912,61.48
201012,43.04
201112,40.11
201212,42.02
201312,63.49
201412,51.41
201512,55.74
201612,40.90
201712,49.80
201812,60.80
201912,47.89
202012,60.46
202112,57.14
