Date,Value
199512,37.10
199612,50.83
199712,39.01
199812,41.40
199912,38.77
200012,46.24
200112,34.14
200212,43.56
200312,48.02
200412,45.17
200512,46.85
200612,48.89
200712,44.47
200812,47.73
200912,42.37
201012,43.92
201112,55.71
201212,39.56
201312,43.99
201412,43.22
201512,40.64
201612,38.17
201712,47.38
201812,48.58
201912,48.22
202012,39.28
202112,46.25
