Date,Value
199512,38.26
199612,47.67
199712,39.80
199812,44.88
199912,35.04
200012,43.40
200112,43.96
200212,42.19
200312,46.40
200412,43.40
200512,40.89
200612,51.02
200712,41.79
200812,49.69
200912,46.06
201012,37.39
201112,55.20
201212,33.82
201312,45.14
201412,43.57
201512,47.51
201612,43.38
201712,45.61
201812,50.03
201912,49.52
202012,42.40
202112,45.46
