Date,Value
199512,62.33
199612,53.08
199712,64.31
199812,62.98
199912,47.84
200012,47.80
200112,68.31
200212,64.27
200312,51.95
200412,72.48
200512,45.57
200612,55.40
200712,52.42
200812,56.13
200912,64.04
201012,41.76
201112,43.01
201212,62.88
201312,61.43
201412,55.94
201512,67.31
201612,67.08
201712,64.06
201812,66.39
201912,61.87
202012,66.96
202112,66.28
