Date,Value
199512,42.72
199612,51.39
199712,39.51
199812,45.24
199912,46.35
200012,43.15
200112,29.83
200212,40.98
200312,46.02
200412,38.80
200512,61.59
200612,51.65
200712,47.63
200812,56.02
200912,49.46
201012,49.31
201112,50.04
201212,47.38
201312,45.61
201412,49.45
201512,43.16
201612,41.36
201712,45.32
201812,46.45
201912,49.99
202012,40.63
202112,39.75
