Date,Value
199512,42.05
199612,43.68
199712,39.81
199812,49.87
199912,36.85
200012,35.70
200112,43.61
200212,40.21
200312,40.03
200412,44.53
200512,36.41
200612,38.01
200712,39.58
200812,56.10
200912,51.71
201012,44.57
201112,45.70
201212,31.03
201312,45.71
201412,39.32
201512,55.52
201612,39.44
201712,41.45
201812,43.00
201912,53.82
202012,46.34
202112,44.01
