Date,Value
199512,13.75
199612,12.19
199712,10.01
199812,16.91
199912,7.74
200012,10.48
200112,8.93
200212,6.24
200312,9.82
200412,11.35
200512,13.55
200612,9.67
200712,7.59
200812,7.69
200912,9.22
201012,13.06
201112,8.62
201212,8.89
201312,7.46
201412,9.92
201512,11.34
201612,11.15
201712,11.17
201812,9.27
201912,13.81
202012,5.86
202112,9.58
