Date,Value
199512,32.26
199612,33.66
199712,29.21
199812,39.57
199912,32.28
200012,29.73
200112,34.59
200212,29.48
200312,28.69
200412,35.41
200512,29.84
200612,32.40
200712,42.41
200812,42.92
200912,39.15
201012,44.05
201112,31.83
201212,25.61
201312,34.44
201412,38.69
201512,42.53
201612,38.10
201712,32.36
201812,45.08
201912,41.63
202012,29.28
202112,30.84
