Date,Value
199512,21.79
199612,19.85
199712,22.24
199812,18.77
199912,20.03
200012,16.91
200112,16.81
200212,11.85
200312,16.44
200412,18.93
200512,18.95
200612,18.67
200712,18.71
200812,17.46
200912,18.79
201012,18.19
201112,17.62
201212,12.31
201312,18.79
201412,19.14
201512,21.73
201612,17.08
201712,18.91
201812,14.96
201912,18.91
202012,12.23
202112,17.10
