Date,Value
199512,38.67
199612,46.85
199712,38.35
199812,39.97
199912,33.07
200012,40.85
200112,37.30
200212,38.60
200312,46.42
200412,45.45
200512,40.11
200612,43.56
200712,41.16
200812,44.11
200912,36.50
201012,36.76
201112,55.95
201212,37.28
201312,41.69
201412,38.56
201512,43.01
201612,37.39
201712,45.51
201812,50.93
201912,46.87
202012,42.32
202112,41.68
