Date,Value
199512,44.31
199612,55.89
199712,38.08
199812,45.94
199912,42.72
200012,40.33
200112,34.88
200212,42.62
200312,61.89
200412,48.94
200512,39.83
200612,46.20
200712,35.19
200812,40.64
200912,51.25
201012,41.74
201112,48.30
201212,40.05
201312,51.37
201412,43.75
201512,49.76
201612,45.41
201712,41.56
201812,63.53
201912,46.00
202012,61.40
202112,40.86
