Date,Value
199512,11.74
199612,14.13
199712,18.64
199812,14.10
199912,14.95
200012,13.36
200112,11.82
200212,12.29
200312,9.07
200412,17.25
200512,14.34
200612,15.97
200712,14.75
200812,13.74
200912,11.94
201012,14.82
201112,9.80
201212,8.41
201312,13.67
201412,13.20
201512,19.33
201612,12.94
201712,14.80
201812,12.72
201912,13.38
202012,8.35
202112,12.34
