Date,Value
199512,42.84
199612,51.75
199712,51.93
199812,49.17
199912,43.80
200012,45.70
200112,55.41
200212,52.83
200312,44.84
200412,57.02
200512,35.75
200612,49.33
200712,46.70
200812,60.48
200912,72.20
201012,38.79
201112,55.84
201212,39.81
201312,54.24
201412,47.91
201512,67.31
201612,50.44
201712,50.26
201812,64.32
201912,65.65
202012,63.82
202112,50.23
